hour_id,date,group,mission_time,text,person,words_count
14544000,14541528,Earth,00:03:09:16,"Apollo 11, Apollo 11, this is Houston. Over.",CC,8
14544000,14540757,Earth,00:03:22:07,"Apollo 11, this is Houston. Radio check. Over.",CC,8
14544000,14540410,Earth,00:03:27:54,"Apollo 11, this is Houston. Radio check. Over.",CC,8
14544000,14541024,Earth,00:03:17:40,That was secondary propellant on quad Bravo?,CC,7
14544000,14543873,Earth,00:02:30:11,"Apollo 11, this is Houston. Over.",CC,6
14544000,14542630,Earth,00:02:50:54,"Apollo 11, Houston. Do you read?",CC,6
14544000,14541218,Earth,00:03:14:26,Roger. We concur with the logic.,CC,6
14544000,14543414,Earth,00:02:37:50,This is Houston. Roger. Out.,CC,5
14544000,14543254,Spacecraft,00:02:40:30,Roger. Everything looks good here.,CDR,5
14544000,14542800,Spacecraft,00:02:48:04,Roger. Apollo 11 is GO.,CDR,5
14544000,14541494,Spacecraft,00:03:09:50,"That's affirmative, Houston. That's affirmative.",CDR,5
14544000,14541065,Spacecraft,00:03:16:59,"Houston, we're about to SEP.",CDR,5
14544000,14541062,Earth,00:03:17:02,This is Houston. We copy.,CC,5
14544000,14543250,Earth,00:02:40:34,"Houston, Roger. Out.",CC,3
14544000,14542961,Spacecraft,00:02:45:23,Apollo 11. Roger.,CDR,3
14544000,14542722,Spacecraft,00:02:49:22,Roger. We're GO.,CDR,3
14544000,14542457,Earth,00:02:53:47,Houston. Roger. Out.,CC,3
14544000,14541055,Spacecraft,00:03:17:09,SEP is complete.,CDR,3
14544000,14541012,Earth,00:03:17:52,Roger. We copy.,CC,3
14544000,14543868,Spacecraft,00:02:30:16,"Houston, 11.",CDR,2
14544000,14543842,Spacecraft,00:02:30:42,Very good.,CDR,2
14544000,14543423,Earth,00:02:37:41,Okay.,CC,1
14544000,14543079,Spacecraft,00:02:43:25,Roger.,CMP,1
14544000,14543025,Spacecraft,00:02:44:19,Ignition.,CMP,1
14544000,14542892,Spacecraft,00:02:46:32,Roger.,CDR,1
14544000,14542389,Spacecraft,00:02:54:55,Roger.,CDR,1
14544000,14542356,Spacecraft,00:02:55:28,Roger.,CDR,1
14544000,14541490,Earth,00:03:09:54,Roger.,CC,1
14544000,14541052,Earth,00:03:17:12,Roger.,CC,1
14540400,14539797,Spacecraft,00:03:38:07,"I thought it went pretty well, Houston, although I expect I used more gas than I've been using in the simulator. The turnaround maneuver - I went PITCH ACEL COMMAND and started to pitch up, and then when I put MANUAL, ATTITUDE PITCH back to RATE COMMAND for some reason it - it stopped its pitch rate, and I had to go back to ACCEL COMMAND and hit what I thought was an extra PROCEED on the DSKY. During the course of that, we drifted slightly further away from the S IVB than I expected. I expected to be out about 66 feet. My guess would be I was around 100 or so; and therefore, I expect I used a bit more coming back in. But, except for using a little more gas - And I'd be interested in your numbers on that - everything went nominally.",CMP,147
14540400,14539104,Earth,00:03:49:40,"And 11, Houston. We have a request for you. On the service module secondary propellant fuel pressurization valve: As a precautionary measure, we'd like you to momentarily cycle the four switches to the CLOSE position and then release. As you know, we have no TM or talkback on these valve positions, and it's conceivable that one of them might also have been moved into a different position by the shock of separation. Over.",CC,73
14540400,14539454,Spacecraft,00:03:43:50,"Roger. We're working on the pressurization of the LM now, and working off the decal with CSM-LM pressure equalization. And we're down to step 13, where we're waiting for the cabin pressure to be 5, or it should be roughly 5, before we turn the REPRESS package O2 valve to FILL. Instead of 5, we're running about 4.4. Over.",CMP,59
14540400,14538520,Earth,00:03:59:24,"Apollo 11, this is Houston. Evasive maneuver SPS G&N: 63481, plus 095, minus 020; GETI 004 40 0100, plus 00051, plus all balls, plus 00190; roll is your option, pitch 213 357; NOUN 44 is NA; DELTA-VT is 00197 003 00152. The rest of the PAD is NA. No ullage. LM weight 33,290. Read back. Over.",CC,56
14540400,14539034,Spacecraft,00:03:50:50,"It's a haze. It's going by toward our minus-X direction, and several small particles are moving along with it. The actual velocity is fairly high - at least it appears to be high. And we've got an O2 high - it's a little high right now.",CDR,46
14540400,14539161,Earth,00:03:48:43,"Okay. In reference to your question on this step 13 on the decal, I understand that you have used up the contents of the REPRESS O2 package and at that time, instead of being up to 5 psi, you were reading 4.4. Is that correct?",CC,45
14540400,14538899,Spacecraft,00:03:53:05,"And, Houston, you, might be interested that out my left-hand window right now, I can observe the entire continent of North America, Alaska, and over the Pole, down to the Yucatan Peninsula, Cuba, northern part of South America, and then I run out of window.",CDR,45
14540400,14538322,Earth,00:04:02:42,"Roger. Loud and clear. We had a handover to Madrid about the time I was - I guess halfway through the PAD. If you could give me the last value you read, I'll pick up there. Over.",CC,37
14540400,14539055,Earth,00:03:50:29,"Apollo 11, Houston. We're doing a nonpropulsive vent on the booster at the present time. You may see some sort of a cloud coming out of it. When you're ready, I have your evasive maneuver PAD.",CC,36
14540400,14538308,Earth,00:04:02:56,"Roger. DELTA-VZ is plus 00190, roll your option, pitch 213 357, and NOUN 44 is NA. DELTA-VT 00197 003 00152. The rest of the PAD is NA, and no ullage. LM weight 33,290. Read back. Over.",CC,36
14540400,14538263,Spacecraft,00:04:03:41,"Roger, Houston. Evasive maneuver SPS G&N: 63481, plus 095, minus 020 004 40 0100, plus 00051, plus all zeros, plus 00190, roll crew option, 213 357, NA, 00197 003 00152, no ullage, LM weight 33,290. Over.",LMP,36
14540400,14539389,Spacecraft,00:03:44:55,"And Houston, Apollo 11. We did put the REPRESS package O2 valve to FILL momentarily there at step 13, and we have filled the bottles back up partially. What's the pressure reading in there, Neil?",CMP,35
14540400,14540118,Earth,00:03:32:46,"Roger. When you commented on that quad Bravo problem at separation, you were a little weak. Could you go through what you did after you noticed the talkbacks barber pole again, please?",CC,32
14540400,14538333,Spacecraft,00:04:02:31,"All of a sudden there, we heard a little click, and the signal strength began to start dropping off. Your transmissions were cut off very abruptly. How do you read now?",LMP,31
14540400,14539133,Earth,00:03:49:11,Okay. And you want to know if you can go ahead and use additional oxygen to bring the command module up to 5.0 and continue the equalization? Over.,CC,28
14540400,14539215,Spacecraft,00:03:47:49,"Houston, Apollo 11. We think these readings are within normal tolerances. We just wanted to get your concurrence before we press down any further with these decals.",CDR,27
14540400,14539359,Spacecraft,00:03:45:25,"Roger. Standing by. The REPRESS package valve is now in the OFF position. What's the cabin pressure now, Buzz? Cabin pressure is now 4.5.",CMP,24
14540400,14539124,Spacecraft,00:03:49:20,"Yes. We think it's within normal tolrarances, Bruce. We just wanted to get your concurrence before we press on with this procedure.",CMP,22
14540400,14537418,Earth,00:04:17:46,"Roger, 11. We reconmend you turn the O2 fans on manually and ensure that the O2 heaters are in the AUTOMATIC position.",CC,22
14540400,14540084,Earth,00:03:33:20,We copied the - the primary and secondary propellant talkbacks on SM RCS quad Bravo 1 to barber pole on separation.,CC,21
14540400,14540074,Spacecraft,00:03:33:30,"Roger. Roger. That is affirmative, and we moved that switch to the OPEN position, and they went back to gray. Over.",CDR,21
14540400,14537402,Earth,00:04:18:02,"Roger. O2 heaters to AUTO, or you can watch them in the ON position, and O2 fans manual ON.",CC,19
14540400,14540309,Spacecraft,00:03:29:35,"Roger. We are docked. We do have acquisition with the high gain at this time, I think.",CDR,17
14540400,14539169,Spacecraft,00:03:48:35,Roger. LM looks to be in pretty fine shape from about all we can see from here.,LMP,17
14540400,14540318,Earth,00:03:29:26,"Roger. We're copying you about five-by-two, very weak. Can you give us a status report, please?",CC,16
14540400,14538541,Earth,00:03:59:03,"11, Houston. Whenever you're possessed of a free moment there, we've got this evasive maneuver PAD.",CC,16
14540400,14540284,Spacecraft,00:03:30:00,"Roger. We've got the high gain locked on, now, I believe; AUTO tracking now.",LMP,14
14540400,14539806,Earth,00:03:37:58,Roger. Could you give us comments on how the transposition and docking went? Over.,CC,14
14540400,14537407,Spacecraft,00:04:17:57,"Roger. O2 heaters are ON, and we're going to cycle the O2 fans now.",CDR,14
14540400,14540293,Earth,00:03:29:51,"Roger. I read you very loud and clear, Buzz. Mike is pretty weak.",CC,13
14540400,14540279,Earth,00:03:30:05,"Okay. You're coming in loud and clear, but Mike is just barely readable.",CC,13
14540400,14540269,Earth,00:03:30:15,"Loud and clear now, Mike, and we understand that you are docked.",CC,12
14540400,14537645,Earth,00:04:13:59,"Roger. We show the logic arm, and you're GO for PYR0 arm.",CC,12
14540400,14539367,Spacecraft,00:03:45:17,We have about 450 psi now in the three 1-pound bottles.,CMP,11
14540400,14538401,Earth,00:04:01:23,"Apollo 11, this is Houston. Standing by for your readback. Over.",CC,11
14540400,14540393,Earth,00:03:28:11,"Apollo 11, Apollo 11, this is Houston. Radio check. Over.",CC,10
14540400,14537451,Spacecraft,00:04:17:13,"Houston, we are SEP. We have a CRYO PRESS light.",CDR,10
14540400,14538648,Earth,00:03:57:16,"Roger. 11, this is Houston. Understand 12 latches locked.",CC,9
14540400,14538524,Spacecraft,00:03:59:20,"Go ahead, Houston. Apollo 11 is ready to copy.",LMP,9
14540400,14538339,Earth,00:04:02:25,"Apollo 11, this is Houston. Do you read? Over.",CC,9
14540400,14540324,Earth,00:03:29:20,"Apollo 11, this is Houston. Radio check. Over.",CC,8
14540400,14540300,Earth,00:03:29:44,Understand you are using the high gain. Over.,CC,8
14540400,14540272,Spacecraft,00:03:30:12,That was Neil. How are you reading Mike?,CMP,8
14540400,14538652,Spacecraft,00:03:57:12,"Houston, Apollo 11. All 12 latches are locked.",LMP,8
14540400,14540260,Spacecraft,00:03:30:24,"Houston, CDR. How do you read ...?",CDR,7
14540400,14539176,Spacecraft,00:03:48:28,"Houston, Apollo 11. How do you read?",LMP,7
14540400,14539172,Earth,00:03:48:32,"Apollo 11, this is Houston. Go ahead.",CC,7
14540400,14539107,Spacecraft,00:03:49:37,Okay. We're pressing on with the procedure.,CMP,7
14540400,14538217,Earth,00:04:04:27,"11, this is Houston. Readback correct. Out.",CC,7
14540400,14537667,Spacecraft,00:04:13:37,We'd like to arm our logic switches.,CDR,7
14540400,14537659,Spacecraft,00:04:13:45,Okay. Mark logic 1 and 2 armed.,CDR,7
14540400,14540256,Earth,00:03:30:28,"11, CDR, loud and clear, Neil.",CC,6
14540400,14539813,Earth,00:03:37:51,"Apollo 11, this is Houston. Over.",CC,6
14540400,14539808,Spacecraft,00:03:37:56,"Roger, Houston. Apollo 11. Go ahead.",CMP,6
14540400,14539751,Earth,00:03:38:53,This is Houston. Roger. We copy.,CC,6
14540400,14539361,Earth,00:03:45:23,"Roger. Stand by a second, please.",CC,6
14540400,14539073,Spacecraft,00:03:50:11,Okay. Good idea. That's being done.,CMP,6
14540400,14538358,Earth,00:04:02:06,"11, Houston. Do you read? Over.",CC,6
14540400,14537486,Spacecraft,00:04:16:38,"Houston, we're ready for LM ejection.",CDR,6
14540400,14537479,Earth,00:04:16:45,Roger. You're GO for LM ejection.,CC,6
14540400,14540124,Earth,00:03:32:40,"11, this is Houston. Over.",CC,5
14540400,14540120,Spacecraft,00:03:32:44,"Houston, Apollo 11. Go ahead.",CDR,5
14540400,14539428,Earth,00:03:44:16,Roger. Stand by a second.,CC,5
14540400,14539111,Earth,00:03:49:33,"Roger, Apollo 11. Go ahead.",CC,5
14540400,14539040,Spacecraft,00:03:50:44,"Roger, And it's coming out.",CDR,5
14540400,14538312,Spacecraft,00:04:02:52,Okay. Start with DELTA-VZ. Over.,LMP,5
14540400,14537662,Earth,00:04:13:42,Go ahead with the logic.,CC,5
14540400,14537446,Earth,00:04:17:18,Roger. Copy. CRY0 PRESS light.,CC,5
14540400,14539459,Spacecraft,00:03:43:45,"Houston, Apollo 11. Over.",CMP,4
14540400,14539137,Spacecraft,00:03:49:07,Okay. 4.4. Yes sir.,CMP,4
14540400,14539457,Earth,00:03:43:47,"Go ahead, 11.",CC,3
14540400,14539070,Earth,00:03:50:14,Houston. Roger. Out.,CC,3
14540400,14539011,Earth,00:03:51:13,Houston. Roger. Out.,CC,3
14540400,14538877,Earth,00:03:53:27,"Roger, We copy.",CC,3
14540400,14537671,Spacecraft,00:04:13:33,"Houston, Apollo 11.",CDR,3
14540400,14537668,Earth,00:04:13:36,"Go ahead, 11.",CC,3
14540400,14540320,Spacecraft,00:03:29:24,Roger. ...,CDR,2
14540400,14540296,Spacecraft,00:03:29:48,That's affirmative.,CDR,2
14540400,14540295,Spacecraft,00:03:29:49,That's affirmative.,LMP,2
14540400,14540265,Spacecraft,00:03:30:19,That's affirmative.,CMP,2
14540400,14539203,Earth,00:03:48:01,"Okay, Captain.",CC,2
14540400,14539036,Earth,00:03:50:48,"Roger. Out,",CC,2
14540400,14537476,Spacecraft,00:04:16:48,Thank you.,CDR,2
14540400,14540254,Spacecraft,00:03:30:30,Okay.,CDR,1
14540400,14540065,Earth,00:03:33:39,Roger.,CC,1
14540400,14538532,Spacecraft,00:03:59:12,Okay.,LMP,1
14536800,14535345,Spacecraft,00:04:52:19,"Well, we didn't have much time, Houston, to talk to you about our views out the window when we were preparing for LM ejection; but up to that time, we had the entire northern part of the lighted hemisphere visible including North America, North Atlantic, and Europe and Northern Africa. We could see that the weather was good all - just about everywhere. There was one cyclonic depression in Northern Canada, in the Athabaska - probably east of Athabaska area. Greenland was clear, and it appeared to be we were seeing just the icecap in Greenland. All North Atlantic was pretty good; and Europe and Northern Africa seemed to be clear. Most of the United States was clear. There was a low - looked like a front stretching from the center of the country up across north of the Great Lakes and into Newfoundland.",CDR,144
14536800,14534053,Earth,00:05:13:51,"Roger. They're continuing with the nonpropulsion vent from the liquid oxygen tank. It would be radially opposite, then. And boosters tell me it's the continuous vent system. They're also dumping a small amount of fuel at this time. We've got about 23-1/2 minutes or so until the APS burn. Over.",CC,50
14536800,14535016,Earth,00:04:57:48,"Roger. Stand by. In GET I have a LOX dump start time for you. It's supposed to start at 5 plus 03 plus 07, and stop at 5 plus 04 plus 55. Ullage burn starts at 5 plus 37 plus 47, stops at 5 plus 42 plus 27. Over.",CC,49
14536800,14533985,Earth,00:05:14:59,"Okay. You're coming in very weakly there. We're recommending O2 tank 1 heater OFF, O2 tank 2 heater to AUTO, O2 tanks 1 and 2 fans both OFF, H2 tank 1 heaters to AUTO, and H2 tank 1 heaters to AUTO, and H2 tank 2 heaters to OFF. Over.",CC,49
14536800,14535967,Earth,00:04:41:57,Can you stand by just a second on that? At the present time we cannot confirm it OFF. We saw a current drop indicating that several gimbal motors had gone off. We'll be back with you in just a second on it. Over.,CC,43
14536800,14534770,Spacecraft,00:05:01:54,"Okay, Houston. You got to us just a little late. Our maneuver's already begun, so it's going to cost us about the same amount of fuel to stop it, no matter where we stop it, and we may as well keep going.",CMP,42
14536800,14533439,Spacecraft,00:05:24:05,"I think today is also the birthday of California, and I believe they are 200 years old, and we send them a happy birthday. And I think it's Dr. Mueller's birthday, also, and I don't think he is that old.",CDR,40
14536800,14535431,Earth,00:04:50:53,"And, 11, for you information, the magnitude of midcourse correction number 1, if we burn, looks like about 17 feet per second. We're presently considering not burning it. This would make midcourse correction 2 tomorrow about 21.3. Over.",CC,38
14536800,14534078,Spacecraft,00:05:13:26,"Houston, Apollo 11. We've got the - what appears to be the S IVB in sight - at - oh, I'd estimate a couple of miles away. It's at our number 5 window and the dump appears to",LMP,38
14536800,14535857,Earth,00:04:43:47,"Apollo 11, this is Houston. If you'll go ahead and cycle pitch gimbal motor number 1 on and then off and give us a Mark, and we'll tell you what we see. Over.",CC,33
14536800,14536042,Spacecraft,00:04:40:42,"Houston, Apollo 11. Could you confirm that pitch gimbal motor number 1 turned off? We just shut all four off, and we got a questionable indication on the ECS on pitch 1.",CMP,32
14536800,14533935,Spacecraft,00:05:15:49,"We have - The configuration we have now is - Hydrogen heaters: we got 1 AUTO, 2 OFF. Oxygen heaters: 1 OFF, 2 AUTO. And we have all the fans OFF.",CDR,31
14536800,14536781,Earth,00:04:28:23,"Roger. In reference to your question on RCS usage: it looks like you are about 18, maybe 20 pounds below nominal at the present time. No problem at all. Over.",CC,30
14536800,14534782,Earth,00:05:01:42,"11, Houston. It doesn't look to us like you'll be able to make it around to this observation attitude in 2 minutes. We recommend that you save the fuel. Over.",CC,30
14536800,14534831,Earth,00:05:00:53,"Roger. We now recommend the following attitude: roll 307.0, pitch 354.0, yaw 019.5, and the LOX dump has already been enabled, so we can't hold it off any longer.",CC,29
14536800,14535506,Earth,00:04:49:38,Roger. We're going to go ahead and enable the S IVB for the slingshot maneuver. The LOX dump will start about 12 minutes from now. Over.,CC,26
